20
977 921
46 225 585
537 784 593
548 457 -635
571 524 -176
566 437 -78
8 242 -624
759 75 973
476 92 -71
246 416 -380
810 485 -631
98 93 -302
586 196 -634
238 56 759
305 202 -984
206 280 -86
375 201 -475
853 765 916
177 411 778
841 761 -269
267 251 -866
302 801 879
11 455 -506
697 712 995
514 628 -740
72 500 589
60 702 738
436 592 569
326 431 -970
624 351 287
327 19 -454
310 607 -757
601 271 -541
346 584 95
80 447 -698
106 701 879
479 827 -532
808 126 66
473 134 -317
863 165 597
610 140 -993
92 317 426
157 221 -584
735 632 962
251 637 662
667 110 -646
433 710 501
614 135 -885
241 80 -853
632 700 -346
727 814 -833
33 233 -426
90 213 711
48 188 -366
808 462 -94
818 765 -153
337 506 649
551 357 -681
117 456 -39
274 621 -850
471 525 -52
667 787 -808
690 659 436
236 118 -113
100 167 102
90 415 833
615 691 339
281 786 -91
294 40 519
369 49 604
100 549 898
734 441 -29
23 79 193
463 123 -342
704 6 241
824 415 685
753 20 -668
92 257 -115
822 578 -417
82 345 933
575 729 -723
508 75 -5
814 783 649
356 396 -281
841 511 -152
357 541 563
828 620 -421
236 664 3
85 231 840
585 272 236
531 339 493
360 810 -91
358 797 -884
80 497 -183
389 445 -954
46 213 -373
311 275 607
398 51 474
510 660 -16
404 656 -229
373 37 126
171 769 986
514 730 791
618 549 745
101 320 292
263 438 42
365 405 -866
55 848 -647
844 35 -108
78 258 857
113 723 -479
198 279 -417
368 294 182
761 357 -958
275 787 29
655 302 -727
684 593 822
317 278 19
826 129 -69
9 84 605
856 203 -619
715 250 -884
123 298 177
411 819 676
628 77 428
2 847 -121
217 491 -775
778 612 -803
172 610 725
62 265 837
196 839 502
677 262 -286
44 697 -595
429 323 -600
488 670 450
48 764 197
222 125 -77
513 4 -301
3 148 599
767 383 -493
526 532 251
30 193 799
484 386 -772
828 557 407
521 180 899
826 94 -387
799 797 919
272 610 -595
113 474 -373
663 377 -736
598 742 -505
261 85 130
260 308 -82
63 416 -94
332 717 -136
988 915
303 320 -522
744 720 -490
383 697 548
214 547 -446
431 322 148
352 632 -276
902 394 598
256 67 -966
742 461 17
273 840 711
479 208 309
707 501 -710
69 356 439
706 178 890
103 550 962
958 220 57
28 416 -992
603 589 -367
897 596 25
952 892 856
974 601 677
266 500 -902
38 211 -801
170 772 637
988 383 91
507 814 524
797 5 -536
683 665 432
28 378 961
678 714 781
523 809 -170
623 377 869
465 315 -854
596 73 214
496 553 399
872 505 -130
988 929 -226
809 133 -427
464 57 887
755 589 -859
772 940 829
822 41 314
265 83 432
107 621 981
240 906 -852
163 187 -867
589 320 659
221 699 -591
215 41 371
430 842 569
514 5 -705
411 576 811
790 926 -631
579 389 -158
353 135 -445
113 33 582
597 494 -66
808 262 622
485 386 500
275 415 -534
900 765 646
565 299 -978
235 284 -894
614 346 -295
676 638 244
164 610 12
183 539 -379
64 859 -436
977 52 98
748 243 287
513 598 643
480 920 -638
103 610 492
837 567 -301
332 380 -65
751 365 -471
816 506 -924
61 418 981
629 615 -427
30 79 887
852 387 196
662 183 -244
402 826 135
147 11 485
429 252 899
496 705 617
360 188 -972
291 847 148
922 594 198
728 675 661
518 565 11
737 558 659
923 502 436
10 926 774
945 504 -390
960 629 346
122 450 -639
432 278 234
919 38 -375
425 52 988
859 460 -852
416 450 132
974 202 547
941 457 -183
487 53 -930
327 748 154
8 495 977
98 430 -999
495 935 -683
479 161 433
134 667 -150
304 961 -449
569 656 -180
920 916 23
214 727 -176
751 19 -497
4 411 -570
464 987 500
67 548 345
95 335 -739
67 542 725
235 668 397
880 439 -263
748 333 -194
382 968 -274
215 857 857
126 335 -249
981 422 47
879 804 934
408 363 -386
300 604 -300
895 457 -533
203 291 615
988 103 990
662 932 -251
196 432 732
340 373 797
889 731 -283
423 920 -114
561 688 796
19 135 963
427 270 875
733 639 -851
612 533 -455
957 309 -471
208 125 2
403 77 990
90 210 -97
543 299 -514
515 848 858
173 346 -389
691 383 719
707 382 -309
882 864 -607
38 718 -85
751 323 920
547 935 460
296 104 -448
343 791 76
556 980 43
602 1 325
411 288 -46
931 421 549
333 102 988
561 862 422
122 502 -342
714 987 31
849 962 -128
588 953 -841
727 437 945
368 431 -633
451 885 787
79 678 -553
333 516 -490
238 367 175
729 74 -414
121 275 -277
3 893 478
131 879 980
123 196 876
565 922 313
933 441 -322
351 326 637
369 660 -106
367 173 157
159 940 -56
687 743 372
789 83 361
707 519 964
203 635 -311
852 597 -515
186 589 -156
721 753 838
181 215 -532
249 28 -352
248 300 896
297 110 37
666 916 -266
210 700 832
248 563 237
436 121 152
471 266 239
193 319 463
707 145 -811
732 933 -791
115 296 53
574 487 409
315 120 -635
276 16 955
869 138 -541
338 206 -519
271 785 -706
333 414 -637
817 885 -145
679 417 -677
100 569 -570
465 519 -633
53 365 611
971 97 -362
256 660 390
409 612 333
130 413 -57
374 336 -770
237 679 169
326 116 993
456 724 929
522 93 -740
385 603 -693
830 306 -758
845 341 -890
668 469 -942
655 136 41
169 947 -618
594 150 168
427 172 594
750 863 -734
15 129 -842
619 786 9
939 185 -608
879 563 -143
508 197 897
902 464 137
573 286 3
742 817 -548
308 722 -710
51 691 -347
396 672 -10
631 969 833
837 680 871
925 785 144
557 668 892
781 117 -891
170 544 -778
340 141 -297
706 37 220
956 181 -204
856 591 -197
489 405 172
468 38 -735
596 721 579
300 289 -366
430 955 -771
806 379 -292
933 929 447
536 259 -403
689 424 -76
735 574 311
695 274 -484
252 1 -676
203 500 -935
705 440 817
561 827 596
753 65 -93
617 213 -403
876 514 79
565 171 261
923 325 878
87 703 -221
903 497 -264
321 912 -363
422 355 778
864 53 616
192 385 -798
453 41 397
743 631 -819
622 657 -216
299 892 -660
253 810 498
537 290 -520
227 29 130
443 53 340
917 183 443
36 443 -603
517 539 829
843 248 -819
853 699 895
170 210 337
136 371 418
271 529 125
350 92 360
569 977 827
804 165 625
354 303 -369
187 541 -703
755 854 -789
220 396 317
116 91 -249
63 470 997
353 316 -596
483 229 761
594 171 997
7 732 -129
697 123 -767
351 860 794
578 341 -749
305 98 -104
622 392 -2
544 964 -27
984 678 -544
8 710 764
504 744 -342
529 185 -112
83 367 206
309 372 -804
51 564 55
149 988 658
260 746 779
679 1 -426
624 401 -166
20 863 -998
578 665 -127
700 602 731
449 861 -202
745 549 -788
514 582 -819
346 388 535
337 229 -549
381 813 476
730 552 970
57 880 -780
454 333 35
316 559 -541
383 177 -654
485 140 34
825 373 401
89 903 -278
659 272 -784
709 81 -448
332 506 -785
807 216 -676
214 371 -457
58 708 449
856 213 256
570 506 -795
314 82 -421
941 576 413
16 133 294
944 633 -15
154 352 897
288 567 -645
247 467 -944
774 636 348
469 604 183
368 720 309
795 638 -888
511 72 -48
620 690 -868
305 418 -240
861 30 -81
687 169 -442
115 832 -796
402 906 314
370 274 971
982 94 292
590 622 -283
616 636 -281
62 617 307
484 8 337
389 428 -228
698 773 -614
287 379 -574
893 820 600
100 581 777
879 326 82
646 423 582
852 241 -361
153 152 -366
351 689 455
290 440 48
221 938 854
492 738 -908
61 32 878
226 419 -70
120 340 -804
209 834 -639
358 67 -24
958 908 -285
879 627 -384
960 618 -437
529 882 -439
275 735 -244
225 172 577
453 392 -169
467 678 561
966 248 776
263 2 532
615 474 -320
140 227 -125
559 714 954
458 75 -891
519 435 659
536 370 146
356 600 177
84 981 -703
807 70 -649
643 798 117
105 162 665
389 167 751
303 756 -49
959 812 -938
611 532 97
977 854 703
806 323 958
177 315 107
910 973 443
457 699 -693
733 413 176
54 691 -505
890 97 510
503 868 -141
371 438 -385
354 290 -213
852 446 336
40 66 -375
496 987 973
537 515 322
201 277 -498
227 892 -626
361 794 991
433 589 -757
824 290 -779
927 600 384
704 437 -890
534 920 -498
828 533 963
234 245 -176
40 928 397
741 799 905
130 260 469
741 979 -710
804 484 -114
34 537 -530
116 676 -236
300 779 591
969 289 982
35 624 766
710 216 -691
298 464 941
122 896 442
197 551 249
604 440 193
203 295 -118
174 600 -137
680 863 -419
701 614 2
889 342 -523
778 97 -530
762 592 78
635 400 243
320 865 -753
586 822 -228
174 454 -775
188 306 972
906 240 -397
437 150 221
819 660 784
308 390 -358
761 304 368
250 231 -892
579 530 99
359 93 -785
232 163 831
915 150 -684
568 454 -292
477 137 -479
29 878 616
332 372 -509
720 160 460
127 308 -128
637 762 763
219 760 158
415 533 -13
674 308 -695
169 213 138
709 154 711
485 283 -678
24 830 551
705 173 -204
209 473 560
620 440 -939
218 82 190
963 634 408
290 224 721
246 800 803
817 630 532
651 248 463
305 455 -99
923 342 -338
494 834 -90
956 37 -74
264 699 -282
892 52 406
251 18 -405
284 768 -812
172 956 905
371 166 957
643 307 147
277 237 -855
820 779 697
584 66 -933
898 21 -196
391 387 873
816 588 -29
276 302 910
608 39 -485
28 284 -505
119 581 -356
90 391 -974
590 478 -39
637 604 -787
510 684 563
606 294 -298
822 447 648
530 606 -651
116 354 -540
977 955 172
542 120 -103
249 105 -757
740 671 -838
82 207 -196
390 966 -982
422 744 -199
596 685 -585
959 78 652
215 296 416
88 10 507
573 167 80
698 537 -705
580 194 -344
636 807 -333
460 732 15
53 595 660
511 735 -425
878 371 965
469 264 429
889 682 -846
259 140 466
532 649 708
109 795 -459
614 480 -323
755 529 774
169 224 -859
530 545 635
626 64 828
606 354 -55
264 463 451
235 203 -536
514 391 -93
109 545 -578
152 722 416
38 601 285
160 813 540
300 483 -614
936 415 341
619 272 -550
847 34 998
181 914 -633
791 536 958
272 266 -70
64 242 795
571 444 685
979 337 -998
712 16 -516
296 505 -960
494 677 -752
936 805 -647
864 669 944
208 854 328
284 212 645
493 514 -267
404 927 922
473 853 84
136 640 59
203 524 -353
538 707 422
551 725 87
577 276 -480
6 338 483
856 368 -761
823 184 587
565 708 592
791 134 362
778 750 356
333 480 120
842 43 612
715 636 208
906 861 851
214 778 -149
73 72 -576
926 828 -46
441 295 231
247 768 311
679 920 77
974 362 871
265 382 -705
603 557 397
919 905 -442
265 972 -492
398 933 -825
590 204 198
623 580 505
771 535 -395
449 868 411
560 395 -866
154 944 -906
816 241 -302
492 97 -83
370 775 185
903 447 -667
399 167 334
186 940 -710
910 598 -523
849 926 -196
213 756 317
47 447 -316
314 686 357
727 211 554
472 49 -380
764 755 978
559 977 -414
132 550 825
200 208 736
46 141 440
795 321 -477
455 774 -280
889 546 837
746 844 -251
606 400 -457
352 48 -584
173 692 279
489 814 -911
270 371 -535
378 292 230
252 160 -930
357 236 -384
585 27 534
600 441 -336
580 236 -664
29 104 -26
425 432 590
11 694 -430
232 564 -631
283 839 -446
276 532 -174
436 762 598
70 222 -583
14 337 949
472 903 -488
103 800 -929
194 153 -834
581 227 286
630 655 438
346 373 -179
125 737 99
593 973 -272
413 350 -56
265 187 168
581 329 256
833 480 8
597 600 999
253 338 -496
576 779 537
102 131 -983
258 675 -924
280 457 -841
139 838 -749
349 426 484
507 277 7
334 695 -782
931 203 993
540 97 67
462 396 -80
466 219 528
722 56 -584
712 736 415
698 316 871
208 960 -317
809 960 -600
322 323 100
647 51 -896
927 861 412
716 912 668
974 855 606
546 145 98
364 498 -642
910 901 871
858 642 -389
448 421 -232
208 112 -738
662 845 -813
517 177 -801
71 450 -753
82 229 -123
513 961 946
262 111 838
222 870 701
871 285 867
578 925 253
465 476 210
175 814 243
823 320 508
439 667 875
492 712 -90
222 893 -915
182 499 -951
270 679 721
500 211 307
596 114 -761
824 365 -951
482 427 101
833 62 443
857 418 797
558 878 635
546 809 -397
802 129 423
356 420 949
820 296 -678
808 966 957
886 278 -160
731 359 -225
268 290 61
435 485 202
438 720 -319
869 873 608
603 294 606
348 589 990
697 367 232
826 618 401
900 578 -931
97 837 82
122 533 283
396 472 -620
937 105 -937
309 580 -249
71 615 -141
525 733 -416
771 973 -344
139 697 -332
909 311 837
462 62 -510
436 762 13
783 264 111
567 138 590
800 872 -599
128 893 473
395 262 523
821 884 416
652 888 -342
552 186 841
964 716 -679
814 744 -715
689 158 567
899 263 127
285 970 380
61 938 299
6 790 525
225 88 -602
869 776 693
170 264 -897
227 927 535
676 757 222
700 139 -393
644 587 495
625 26 118
747 708 -554
446 34 -305
49 733 -302
536 560 -978
728 549 -30
90 97 845
494 880 950
797 118 -307
192 782 582
528 626 -537
152 163 889
35 726 371
72 663 -460
479 424 750
172 726 -948
909 512 244
719 24 868
702 562 -848
18 905 -528
765 613 692
957 980 -530
636 305 -425
37 542 850
326 427 -297
309 376 399
653 423 -865
810 441 177
543 498 -94
580 177 126
811 566 -164
514 203 484
928 500 610
762 840 -404
498 540 -423
365 879 -704
657 332 80
640 943 438
618 206 -253
182 255 735
576 185 -878
40 829 -715
389 535 819
811 328 239
135 393 -798
512 777 -897
148 269 -674
575 460 -875
858 593 690
55 140 210
568 616 -594
487 321 155
738 828 -546
113 437 551
135 699 874
148 562 -856
441 421 -719
237 492 168
521 612 -143
909 623 481
362 115 681
538 639 252
733 737 -394
182 380 -894
74 439 965
489 533 345
456 667 523
300 495 -707
479 39 -343
248 485 -893
812 847 940
125 279 98
596 588 925
744 74 -537
597 412 517
181 176 -402
945 914 901
277 942 -191
532 163 -506
14 66 272
956 205 -699
311 249 -447
354 530 657
786 910 960
421 207 177
47 702 -569
192 430 -815
103 344 -529
739 725 64
573 234 -1
748 764 96
716 522 -445
696 336 765
450 122 506
393 580 -855
207 97 -806
108 850 181
36 700 -920
772 861 -498
841 664 -262
37 209 305
36 359 -784
434 632 564
652 922 85
578 544 412
631 266 526
721 575 507
233 559 -193
571 592 714
988 983 -193
878 400 952
702 550 -519
577 951 35
784 570 -914
440 154 505
170 873 -587
104 969 -536
546 750 138
119 675 974
61 496 868
965 708 99
654 351 -74
838 211 -991
895 581 -964
352 148 980
546 504 755
557 966 378
479 253 -19
126 354 639
479 781 -554
458 742 437
498 629 194
830 805
408 336 -127
343 588 -702
471 154 -434
38 301 139
425 38 736
205 599 -649
74 49 -59
323 243 -773
126 622 932
819 41 387
653 637 958
587 239 370
196 117 953
169 517 788
287 651 549
758 293 986
140 270 -70
25 745 -85
319 14 918
511 37 -116
830 430 -28
413 280 -215
83 305 793
271 490 579
158 551 986
235 120 563
586 14 -483
552 794 847
391 575 714
382 613 -172
183 627 -339
238 683 726
241 100 267
40 738 -967
198 526 -852
137 186 -198
109 813 787
53 134 929
496 576 -598
268 606 -779
693 558 -335
54 280 847
819 515 773
4 612 -285
618 565 874
811 356 -943
687 825 -673
595 85 275
342 59 -353
741 328 490
116 638 723
531 303 -244
352 463 977
318 814 494
704 439 701
780 828 247
452 475 -445
323 209 795
357 506 446
284 23 223
670 541 -14
391 685 764
332 148 429
124 633 -458
312 753 905
332 689 -352
558 328 746
540 83 488
119 140 -523
736 298 -216
539 823 888
315 63 233
221 256 54
50 360 766
76 137 659
733 205 301
19 59 -582
42 648 -569
185 80 -358
527 535 -646
6 465 412
541 351 107
458 591 -573
666 697 -372
695 696 653
74 536 -148
200 83 442
438 741 -479
120 428 470
779 160 684
65 716 -213
9 714 865
216 795 394
666 430 -234
339 549 683
685 393 394
542 785 -395
13 465 -797
797 812 327
770 625 -286
228 57 -417
488 71 176
352 804 -970
456 770 -814
372 789 -982
675 135 -962
76 550 -273
121 751 323
824 687 437
695 807 555
338 397 988
59 456 421
669 121 -663
188 659 781
319 661 -299
680 342 -808
457 325 545
541 354 270
63 305 627
684 765 405
2 94 332
678 681 -184
644 56 61
280 779 -665
160 270 862
665 188 428
371 247 -762
640 137 -822
411 715 590
588 355 446
520 708 -406
677 10 -116
184 79 877
281 221 903
397 216 -339
772 217 -777
228 253 -502
695 358 -811
685 223 593
789 111 802
117 740 -367
31 124 -793
644 751 764
684 182 -391
817 749 -533
407 485 -827
613 412 -966
605 545 -758
540 637 604
517 472 31
615 743 -894
698 52 860
316 608 -881
71 754 -139
742 723 6
22 759 185
301 527 -539
452 600 -152
611 794 887
289 625 562
42 576 -521
137 797 -835
821 582 -811
20 201 669
334 359 -226
528 250 624
594 510 489
426 544 -879
674 533 -421
692 799 85
18 410 425
632 817 174
394 542 -590
125 550 -924
385 549 668
102 280 777
678 275 927
695 113 702
570 282 776
313 608 -61
172 457 827
497 323 497
586 264 -119
178 253 969
302 38 -188
211 725 69
786 228 661
383 743 779
125 57 260
103 118 348
730 75 -127
398 671 -217
559 276 -270
246 327 -830
125 455 -830
35 814 838
669 295 826
363 524 -672
544 37 359
625 300 -972
642 223 -274
460 485 642
404 117 642
626 88 773
662 69 -593
143 49 974
153 476 -7
801 464 -924
33 6 697
341 733 -925
415 771 874
68 534 836
443 367 -297
306 565 29
731 455 -751
781 410 -873
70 300 461
1 309 -10
11 663 -209
703 745 -286
767 444 829
278 55 191
127 206 473
391 607 -343
558 348 -257
210 605 843
757 517 143
501 579 -65
57 532 -539
146 133 572
715 530 -984
225 354 92
50 657 -414
271 41 902
12 388 -237
828 135 728
484 813 106
505 549 -544
245 225 758
733 475 64
633 166 -612
697 46 -783
430 274 -851
745 728 -749
144 389 268
774 399 -265
142 250 -863
688 250 570
339 203 167
465 83 -62
806 586 -178
728 633 165
661 407 865
320 653 419
705 802 217
605 771 730
766 237 -575
574 779 -82
639 312 -284
131 194 -599
148 661 208
250 92 293
119 177 -984
19 153 -195
345 473 758
618 104 -252
678 325 558
785 716 -233
56 492 -646
164 431 467
42 135 167
463 686 -650
328 385 -207
239 365 -225
565 215 137
425 358 681
670 686 -112
42 560 711
524 224 -318
145 63 -239
739 295 633
669 118 -581
251 444 188
781 216 710
365 782 -157
641 69 491
221 619 -706
373 316 88
786 9 754
828 388 -925
31 254 -328
178 229 -554
739 774 434
418 783 810
370 259 382
603 719 924
271 582 682
768 641 -105
373 53 -676
441 66 9
552 491 -961
395 368 98
60 821 -795
341 258 -304
343 608 -274
692 165 -472
251 165 -624
427 405 -931
390 710 -352
122 509 659
238 268 -377
182 250 -137
399 220 -187
543 810 298
471 711 -364
38 461 911
435 758 -954
744 365 603
375 30 327
641 686 360
758 351 -873
158 377 828
58 478 421
478 215 -476
16 332 -832
402 706 -243
274 311 -336
5 396 177
80 88 783
426 721 -100
208 199 -561
245 209 152
738 440 508
637 496 -848
315 509 736
460 552 -523
4 826 -843
427 338 526
281 758 809
581 197 741
410 442 -871
717 33 26
467 790 611
260 126 -182
61 682 637
762 755 706
725 756 31
311 86 -77
158 497 273
167 744 -933
492 533 508
456 320 -699
49 18 -448
606 813 -263
742 380 868
107 128 348
706 827 535
651 84 82
721 555 -720
558 139 926
206 266 -246
748 608 320
811 130 936
154 94 985
117 462 -492
296 190 862
567 700 420
47 673 929
549 552 431
323 619 271
635 700 784
493 689 -595
540 316 728
507 719 -181
536 733 -764
672 346 -226
407 305 -570
749 738 734
827 235 -629
695 88 -572
494 25 -679
385 583 675
762 524 932
232 301 -813
154 738 790
101 111 -411
591 670 753
501 169 -431
457 540 125
532 522 652
448 574 662
819 738 447
491 284 326
406 446 771
264 422 18
296 596 -943
819 253 -525
439 217 -539
2 767 317
828 688 767
514 789 -351
537 351 930
425 194 -952
283 56 -458
622 544 981
490 94 76
161 316 966
582 34 16
721 731 353
274 438 -90
413 163 -908
8 54 -120
368 666 -550
628 304 -63
701 705 494
64 798 -237
336 600 74
662 370 -929
127 119 80
650 620 687
800 385 -468
242 635 -705
493 403 258
521 503 501
46 59 811
131 422 -164
684 281 229
507 630 -122
680 289 374
517 508 862
37 452 -423
572 787 441
776 87 183
785 91 -928
751 711 -20
505 378 188
406 156 818
633 32 620
700 178 353
560 766 748
756 688 -935
138 394 -3
726 463 -17
164 295 293
712 731 767
503 765 -587
30 396 -811
707 462 -895
284 497 170
54 104 325
43 618 -768
98 336 -652
56 19 813
792 313 -156
171 389 -505
363 769 349
58 394 554
144 126 131
173 145 -533
165 772 -533
189 711 -832
495 172 -586
662 454 -514
636 705 256
786 519 -644
717 592 -217
526 210 -40
123 208 -739
587 828 -168
34 465 -467
218 175 162
738 728 148
230 176 6
560 365 242
386 280 -344
578 20 -589
201 806 -801
428 404 957
136 696 -41
302 6 -7
413 730 -97
711 61 -773
500 340 -22
646 746 -196
318 377 107
393 323 663
291 316 447
330 563 -775
693 644 -576
828 280 -386
175 597 -724
42 779 -122
156 446 -448
270 217 -750
26 490 637
713 696 -466
594 434 272
604 686 712
253 238 -896
421 398 15
365 40 920
165 601 -418
315 372 750
37 745 -878
447 696 337
208 485 951
125 376 -300
390 770 -115
717 615 -752
566 785 -480
245 69 329
462 109 248
773 218 257
180 445 925
440 683 376
128 638 -119
333 643 -409
183 699 -460
258 503 224
433 821 -789
573 105 766
30 451 622
467 643 -652
653 675 -838
111 445 -180
756 215 959
468 709 -837
72 215 -17
345 198 973
648 780 -834
595 804 -891
350 144 -132
364 270 -376
241 472 956
136 246 48
20 684 548
202 712 -315
245 342 248
547 818 -611
388 750 -556
484 388 -716
182 23 -674
457 184 -833
120 687 495
444 216 213
420 330 237
549 327 -28
16 165 222
43 496 -523
568 56 -318
748 656 -185
285 390 -919
823 577 93
757 173 228
104 19 -281
513 487 919
5 80 -875
248 670 988
374 164 235
114 295 -244
176 35 -943
372 601 869
88 663 -463
596 48 -403
547 369 650
372 190 -38
798 277 872
359 199 -463
55 358 622
457 48 -327
61 557 72
554 525 281
598 753 646
283 681 606
702 589 808
404 417 706
484 265 385
11 603 -559
675 70 136
181 451 -746
533 422 410
391 709 787
394 203 457
675 822 -812
260 350 937
619 261 936
161 86 -707
205 250 -132
234 27 303
243 546 260
789 601 314
318 778 430
402 686 -52
743 558 -984
617 572 -175
360 395 -846
413 596 -425
671 9 512
50 532 699
792 789 637
255 264 -77
382 714 273
243 622 -137
84 722 -763
327 525 552
254 115 -706
167 92 -43
791 479 -846
177 169 43
268 265 642
404 150 -132
125 66 -386
522 58 95
100 136 347
69 566 -588
98 237 115
175 125 232
157 762 150
749 445 260
382 145 -659
433 529 -963
389 65 -169
1 159 848
643 13 911
766 605 -175
700 151 -809
604 373 668
45 824 -195
490 674 -703
55 793 -81
749 432 -540
177 97 749
727 414 -93
430 752 573
298 205 -21
46 488 -575
617 405 -70
440 292 -730
674 566 -455
712 535 -669
81 605 601
423 517 913
300 418 -599
266 524 -654
371 757 458
370 760 -670
55 502 -433
183 280 -585
471 140 188
294 394 -697
783 146 352
565 801 -543
203 399 903
281 635 800
530 286 -198
104 333 768
441 642 489
817 535 522
81 401 262
19 37 766
381 378 -801
477 192 951
377 736 924
383 419 -352
39 234 -904
785 650 582
16 123 230
785 520 -197
587 784 200
369 599 340
601 273 244
330 219 -112
235 147 831
712 84 -443
504 668 726
59 173 342
245 459 -620
516 182 556
507 392 -444
440 315 234
518 95 892
302 242 187
821 728 533
234 715 805
169 608 -958
222 176 486
575 613 647
767 820 -544
522 205 436
17 115 -958
240 77 775
116 830 27
247 423 -88
364 527 -794
522 536 614
577 686 -762
113 483 -867
579 313 215
716 446 -730
380 235 -790
563 755 -784
767 73 723
633 58 -914
460 263 -169
142 372 839
122 95 -483
665 374 424
480 217 995
774 58 -839
187 814 681
16 817 590
577 383 -377
341 685 467
186 195 660
332 171 -783
296 535 -936
734 592 783
818 447 -298
30 506 -542
683 746 -128
324 580 454
77 792 -728
536 409 -206
757 797 191
706 590 399
781 374 -177
811 631 604
268 378 531
690 462 747
432 496 316
325 665 877
581 528 753
114 102 985
387 273 892
158 246 -226
329 799 -376
553 733 343
207 48 860
184 206 922
55 356 884
594 619 981
11 351 -630
186 229 -892
405 717 -268
583 735 906
539 725 -487
149 707 339
500 75 354
188 759 -640
171 20 964
423 349 -567
193 361 -102
809 829 -737
67 279 -512
514 640 -527
762 320 -618
278 150 -751
261 674 117
762 43 564
339 231 522
764 216 814
599 637 685
46 366 -101
812 45 -938
386 560 -687
278 495 201
407 480 -312
415 767 -910
258 120 -388
425 256 434
615 723 -486
199 205 -237
197 799 882
500 594 84
784 654 968
410 657 820
88 222 634
731 279 337
569 542 -908
466 106 -630
577 142 489
567 702 -471
200 205 416
558 333 -579
214 633 -173
321 590 153
214 791 680
485 456 537
576 737 36
518 691 -174
788 818 661
44 746 862
213 80 -182
223 509 -962
583 653 718
48 617 200
609 316 -295
416 621 -455
159 616 -137
290 382 325
68 425 876
279 493 664
595 713 -605
464 717 -201
793 169 -232
806 837
91 147 -318
408 676 -893
530 770 -226
6 108 -612
74 434 -514
418 746 94
171 719 -316
576 47 854
279 623 774
24 456 825
279 610 -702
636 174 354
198 125 -745
354 73 -907
651 781 578
277 657 -144
645 722 -19
751 173 432
101 727 570
627 5 479
37 708 -982
566 598 -12
591 648 -310
732 600 -488
423 428 512
347 264 -706
287 544 193
70 574 -743
655 45 911
130 24 -25
742 93 870
674 403 -800
119 570 -987
124 470 659
540 197 -631
264 322 -343
168 301 474
190 710 270
610 55 -429
660 706 -708
310 762 703
387 235 332
184 697 411
639 795 887
57 542 355
723 795 975
304 195 154
188 755 80
452 730 -687
662 408 -350
762 188 655
271 52 68
374 447 -993
702 557 185
82 187 -889
197 251 -943
453 218 238
334 422 -106
444 228 400
400 666 -241
437 87 330
349 344 279
69 407 -592
411 358 -786
587 177 44
204 203 -177
237 648 -282
605 704 109
114 123 -770
625 708 -305
353 596 726
13 678 -57
634 408 -368
645 622 -893
448 234 -799
27 478 -173
692 116 252
518 468 629
544 454 194
294 776 -91
46 336 -198
398 273 -190
50 1 377
719 432 522
391 220 702
312 5 -212
665 677 296
774 509 -908
598 521 -158
420 761 -69
662 414 -458
610 765 19
121 399 691
542 806 -498
787 373 487
705 283 -540
79 538 -793
195 49 -728
128 344 433
706 3 89
474 51 -72
557 143 -738
362 510 -464
121 666 -473
532 309 -250
118 262 -958
724 411 577
611 108 210
54 679 784
414 244 -732
380 53 863
627 135 124
333 538 -460
579 345 352
433 765 859
787 638 -85
409 644 874
372 755 -596
660 594 706
516 360 978
142 712 -151
488 698 -491
223 120 429
754 412 -263
114 420 918
625 88 105
78 384 984
802 103 -712
190 449 49
177 696 -766
535 505 574
52 495 -924
283 192 -517
568 403 -396
383 370 109
729 132 790
497 219 -520
789 59 133
689 214 857
529 356 658
238 239 879
102 404 -388
314 648 92
770 382 -889
589 52 892
340 711 -177
386 616 -342
730 749 54
247 251 -461
347 697 -37
217 616 353
723 584 -470
727 222 -1
262 207 -545
605 264 196
778 557 276
393 212 538
702 543 661
178 278 813
238 416 -153
70 224 -709
619 121 -72
79 726 -340
348 724 642
81 69 -740
95 274 441
168 52 721
759 776 790
806 583 594
566 304 -758
342 290 -19
12 577 127
444 490 -445
180 572 -189
467 671 -170
394 730 393
804 748 717
110 234 640
735 747 -376
243 778 777
102 717 -884
253 538 540
573 806 -797
729 3 -247
706 762 -134
715 352 -953
398 644 726
177 631 -831
553 424 162
125 214 55
594 61 -462
463 609 -444
333 32 -672
510 424 143
357 651 -970
596 389 850
476 441 -61
458 265 144
796 761 62
405 610 -39
644 706 -405
340 701 -691
457 584 139
368 316 956
454 586 -158
799 174 62
748 582 -816
571 215 330
503 23 536
688 657 -488
147 150 221
776 397 -212
481 716 33
736 529 -485
55 41 -170
382 242 278
567 730 -638
234 137 145
117 129 -263
185 475 542
582 455 -774
529 783 -444
385 677 -306
549 755 -615
10 229 -221
697 225 -145
211 463 -450
389 428 -880
567 102 -347
94 122 -966
539 267 -630
663 218 276
723 101 804
42 372 493
252 83 157
417 213 -313
152 668 -22
31 280 -60
624 223 -295
108 503 952
704 456 919
41 97 -47
755 640 567
335 750 -713
228 103 473
392 644 -716
524 369 89
740 421 938
142 516 -600
667 701 186
58 761 80
7 461 -982
534 513 150
746 710 -231
447 550 605
170 261 -7
678 178 914
484 171 -320
336 693 -835
418 213 175
635 756 412
112 115 -448
790 582 -374
785 626 336
517 539 -115
446 628 -584
343 124 -892
806 384 932
340 616 -613
779 90 -905
516 629 657
140 216 -469
505 343 -650
131 431 -780
