9029 27641
3631 7366 223
5238 2613 -939
7137 5333 575
1699 5566 798
1285 8521 890
1049 2029 -420
8533 1701 990
7551 8456 152
7487 621 576
3547 8874 4
3033 6816 639
5054 9021 538
2057 386 -169
4405 4667 545
816 1110 -311
5009 8196 777
6253 8264 -872
211 153 196
1245 7504 846
3288 6206 -861
5237 689 -926
3828 1571 -141
286 8982 302
8754 8719 -652
2798 780 -78
7959 3720 -570
1891 1294 -394
221 7356 562
3396 2122 -763
1187 6603 260
7795 5764 569
6325 6007 573
153 8528 540
8915 3970 256
8093 2805 44
3724 2804 871
578 6244 766
3519 3776 -998
2418 3067 -267
7609 2641 -697
8619 1221 391
1370 83 -729
1326 6138 797
4155 8428 -410
7806 2686 -517
7600 1028 412
5409 3309 336
1239 2225 479
5318 1127 501
5861 1465 -787
4961 5579 282
6995 6999 649
3357 7377 951
6096 7481 79
3610 8832 -235
3294 5347 47
6886 8903 746
6082 6090 -594
2501 5447 609
7994 8064 -512
2231 4299 964
3311 5430 842
2957 8764 -243
7844 7278 -563
1396 568 377
179 34 114
3207 1451 338
2151 1086 -295
858 5693 -812
3024 8146 296
3152 3334 32
2430 2567 950
3668 1467 -786
1120 1446 691
6873 5632 23
3852 2226 238
1370 8992 383
6846 8746 -737
7116 7648 -906
7446 7899 -473
8382 1631 607
7390 5600 187
7260 3490 -909
3572 8377 607
6650 3650 795
2923 2589 886
1296 2364 -986
5997 4427 935
6182 391 638
6966 6552 -604
6996 1481 -544
6468 4460 -474
6407 6667 241
2159 3043 -226
1167 3744 -636
8889 5461 -136
8653 5899 -995
1838 6346 635
2669 6608 303
6931 5612 -765
6293 6139 669
7430 8799 -428
8108 7787 -632
2919 5655 27
2347 8498 -686
7679 5700 749
3798 6494 564
2099 7275 663
4954 4811 -895
2686 8697 -143
6794 3908 -344
7050 8834 741
6625 4165 715
7287 6198 -566
955 8775 -59
5633 7554 449
8192 5331 -915
3382 1750 55
2612 6618 417
5772 4609 -977
7908 6887 851
175 3587 419
3309 2712 2
8422 1702 53
2744 3135 -659
8005 1521 623
5245 1423 514
5836 2114 127
5586 1920 -952
3930 1606 124
1873 8484 474
8683 889 -486
2048 267 -957
4888 4000 738
4359 7261 367
1440 1886 111
2756 3183 587
5746 6994 -186
2241 1352 -711
1432 3708 670
5897 4398 736
4510 7521 893
1896 6194 519
3785 4889 226
2009 6432 640
3398 5872 409
4302 8691 -649
5249 8947 571
8221 3041 -873
5814 5645 -375
4864 4686 -455
2840 4906 -753
5506 6068 118
6069 2278 363
4423 1846 127
3157 97 358
4510 4092 508
7335 4353 -653
6188 5327 525
4402 1940 -97
4646 7952 -838
6402 7511 377
4062 4474 543
4947 8212 -759
8314 39 -597
2446 4606 -987
4892 1817 597
6837 2343 -521
677 2691 -788
8902 7057 -129
7095 4374 438
6342 3108 549
6278 7802 43
4135 8249 -898
4925 432 395
951 8959 384
2476 2705 164
5415 4384 -616
6018 1402 -775
8357 9 630
7358 1883 -136
3975 6436 -876
359 5414 -457
214 8680 -763
872 6337 -629
4529 4258 522
5049 3387 -514
6516 7676 352
4864 3963 23
5019 4102 -646
5376 6929 -663
3571 1161 322
2791 7422 -926
8167 522 -187
4991 7544 -6
3276 4399 -423
734 7954 453
7275 2052 834
1312 5645 -354
2344 8877 13
3023 6777 479
3593 2711 -847
7600 5288 737
5629 2296 787
2493 581 811
7706 352 -318
8236 3990 119
7550 3660 -714
1552 3084 306
2306 6769 -360
5857 6069 -280
5681 1110 221
8669 3859 996
251 6289 339
439 5617 -928
871 503 300
7549 4464 116
3934 1762 622
7182 8489 -526
4896 738 -666
7702 8932 527
3038 7947 -814
835 6712 303
7432 4611 -436
2792 7765 -152
7851 1868 -891
1678 3594 -274
2422 5263 170
3701 7733 628
2694 3425 -875
298 8539 984
4777 7214 -377
6576 3614 -532
8024 543 -706
6540 2881 -526
6492 7502 651
7886 4059 -409
3463 6418 176
4202 4987 -832
6907 4493 -672
8550 1719 978
1168 8838 -715
2086 973 -192
4170 444 946
7536 8504 854
4962 1303 569
5674 969 230
7145 1380 -444
5405 3860 -589
7108 386 240
3636 1962 49
3005 8594 -369
2302 1728 -57
1056 6490 279
3571 5320 -446
8401 1092 307
71 833 -946
4280 2255 -134
7609 5463 607
5347 8645 -798
533 3296 -971
5697 2764 -668
977 1347 46
2422 8839 -996
7883 7897 750
2473 7014 636
8478 2526 432
67 8680 207
6502 6052 -452
1701 8329 926
8097 6264 -432
4995 5675 169
2325 2293 406
1553 4948 987
8152 2941 688
7256 7990 612
2457 8863 310
2983 7160 -65
1116 7440 309
2372 4048 -410
4735 2712 -634
189 7465 -715
3693 8484 982
3815 5017 -288
2440 7625 -882
2584 7022 -840
6132 3361 -54
395 3145 -598
2972 7887 -760
7398 7442 447
1081 3537 818
3241 430 226
3041 7744 987
6553 1619 -569
7300 2494 903
4136 1065 964
234 8731 359
5851 2838 135
7505 877 377
1912 6875 -218
1382 7218 826
40 737 -51
1179 3218 399
6067 2442 860
197 8508 -519
777 2296 -316
4415 6537 -253
450 2399 -993
8004 122 -876
700 7664 389
5483 8390 498
3055 4117 903
6747 8347 291
8723 2166 543
5170 5888 349
916 3831 -388
3224 8785 383
7766 7911 236
3839 4120 32
6664 3284 200
4841 3360 -370
2101 4508 298
6854 2123 242
8745 3703 -924
2093 7548 -86
8651 658 -889
6919 2003 383
2908 8362 132
4449 1899 48
339 1932 792
5890 917 -917
3040 4298 -354
1651 3404 -635
4847 382 -955
764 1031 406
772 4780 -988
533 1707 0
6391 7418 486
5836 5917 -107
5020 6208 669
1814 1944 -395
2696 2726 -358
5252 8714 -274
8520 8995 -469
3651 3886 5
4657 7187 -914
2287 3840 837
1705 7450 78
3526 8593 -806
4175 8907 636
1246 5482 -608
1603 5695 995
3550 5535 -635
6796 819 566
6847 2456 -950
5628 7095 862
3732 5288 -388
864 6486 422
245 7299 -334
8079 237 -719
1716 447 471
3573 2919 45
7860 4714 -600
2823 5962 -833
5311 7413 240
1894 4912 -247
8711 5053 884
8025 3488 -168
8468 3454 -81
2616 6259 535
5337 4422 -905
7759 8942 -354
2521 5022 375
37 2586 -277
6700 1280 -481
35 3829 -149
6430 7027 790
4073 1809 691
2170 5114 890
7655 8953 -9
3396 8360 -432
7020 6756 166
2139 5534 466
800 8709 251
1060 9012 410
6830 1623 -825
7621 3363 633
1000 3731 90
5379 7300 319
630 1355 912
7372 1885 964
3602 8136 464
778 4763 -8
7020 4990 725
8698 5683 893
6127 2476 936
7825 8677 795
7070 1913 1
290 1687 575
6428 5046 -278
6541 5696 -476
8003 7282 -436
1705 5830 -57
3649 4019 312
8892 6601 -583
5307 7350 -537
1146 5739 384
3586 7871 10
1828 6481 -663
5962 1536 339
7067 4889 795
3517 5437 232
6531 8450 130
4951 1531 -782
6596 5455 -529
6980 4501 27
7105 2356 -705
4643 438 809
7861 875 648
1193 3020 -10
1337 2232 -351
2124 7219 494
3610 7638 568
5311 4567 -843
6846 4511 910
769 3991 -341
1652 5257 -269
6068 2461 -914
8953 5777 437
1859 1336 -13
8626 6385 -775
5232 4481 -21
8304 6558 580
140 7348 -929
6274 4679 -721
6311 4900 -563
4985 7273 -744
5322 978 270
4943 5908 -948
4187 6228 758
3185 8994 44
6132 7580 -210
6831 4841 328
4507 541 -478
860 2859 272
2867 7690 280
4453 8400 -602
2416 5819 -404
79 7764 758
8949 6808 -566
2031 8770 -19
5181 5069 962
2451 1075 -232
2003 7262 -133
4546 8808 36
1861 3298 556
4639 5985 341
2811 4161 -518
5730 8657 668
9021 2098 738
3362 6270 369
1070 2390 428
7023 7913 467
397 7519 -853
4257 929 -935
447 8543 -466
7678 8234 -23
1197 7686 -720
5934 6946 521
3435 833 780
6967 307 327
8412 5151 -805
7391 5580 687
8282 354 -134
1360 8871 -690
1236 8853 -858
8558 2862 857
670 6909 -889
3635 3326 681
509 2695 -382
1465 3864 967
7425 462 489
5369 7848 720
5228 8938 -178
1393 937 -93
6775 5386 -762
8085 4198 -777
2387 6451 -108
2669 6456 -582
8598 663 -941
7823 3706 327
1668 6303 -242
6362 4756 -346
8513 1942 -295
942 8246 978
5161 4953 279
3589 8324 -89
3949 4546 20
8468 8864 177
3821 7415 -626
231 8423 92
7888 4869 548
4124 8436 -153
8232 2938 -100
323 4053 216
723 1352 -56
8544 1797 -173
4485 3609 -34
4021 7021 483
7310 5246 954
582 5134 828
5176 7474 503
1759 1927 577
3392 8773 791
6750 5728 -1000
8991 7705 106
5689 6116 574
2360 2029 -470
892 1397 -600
3073 7943 771
5708 3329 -57
2232 7714 -586
6329 4659 274
3144 4628 631
4085 6604 203
6331 284 744
8268 5828 -53
5216 782 470
3693 8251 969
8456 6341 -302
7062 4857 335
6972 7829 691
1908 1278 -421
6024 5103 911
4297 3641 295
6004 6119 286
8509 2668 -294
4385 2242 121
287 3871 111
7163 4122 977
2636 6037 94
4359 1050 -812
8513 3269 346
3767 8133 494
3107 6666 -392
1772 6402 -605
8736 2215 -68
583 2415 966
3146 4041 -8
4827 6423 -97
5696 1533 808
1758 8192 -310
5662 1009 -504
8213 3477 -418
2726 6307 -417
3447 5916 431
6276 6568 108
3260 5667 210
9023 1501 837
1231 7282 -134
2383 7003 -427
1835 1710 -919
8599 2734 527
5823 5360 960
2436 1014 -284
5070 366 610
2416 2937 -790
7235 5921 430
4175 8045 599
8499 9026 10
371 6556 551
5001 8481 -776
6539 4106 882
6222 3525 -344
2335 3330 -759
5158 1593 -364
2557 4950 -309
312 7248 869
1661 224 -91
2688 2041 855
6390 6505 371
62 5813 -478
8759 3426 346
3254 7246 537
4836 6087 292
5118 45 -752
3543 8897 914
8575 7889 -686
4848 6958 515
2966 7832 906
4369 7475 -341
2351 2331 635
8540 6332 -444
6809 2782 912
3777 79 530
7349 3385 -871
2198 1587 106
3718 2939 -530
2690 1004 153
7393 3677 -251
7362 2148 750
6554 1415 510
5502 6203 -23
4728 8510 -168
4021 4983 -676
1441 5968 997
3155 2892 495
6949 4891 368
3090 902 727
6385 2350 -257
8503 2683 140
6492 1880 692
6492 5516 828
2616 6201 188
8898 600 501
5224 6636 117
6063 6497 757
5549 8643 755
2069 466 -784
7666 1272 992
8069 5919 -934
453 1691 123
84 6559 836
349 3885 -140
3256 6364 502
2656 5308 865
5264 3677 -470
2134 1988 424
7998 849 -642
3492 6319 437
4648 4404 -888
8080 4010 688
7020 4409 785
2228 6250 -100
7263 3696 -339
5246 1693 -167
2434 653 684
249 8701 -232
2049 1250 692
1449 4776 -676
1360 5706 -532
7446 273 -99
2817 4668 296
1254 7046 -22
3781 6503 -665
729 457 -606
8165 59 751
3125 7126 317
4148 6753 264
3433 1767 -532
1015 6600 -718
5451 4803 -821
6240 2426 671
467 5558 -635
7462 413 -389
7467 630 -660
7790 3703 -778
5938 7040 310
231 4495 -949
4724 2805 240
4781 2987 338
6937 3586 -730
4585 4303 358
6180 4921 -746
5169 2409 1
8452 5595 -485
7205 1755 113
1917 2744 -575
5801 3734 778
4041 1734 177
6952 2743 -299
2637 6998 476
1614 6335 -802
2736 6630 -966
8454 7443 -386
4054 7271 -478
2366 6527 199
4181 6430 203
5343 2985 -6
7527 7012 -320
5670 2877 192
5208 5103 -2
3958 1631 851
6127 4130 688
6568 3553 862
8421 3214 -213
15 6910 -144
5384 2662 -810
6564 1257 -738
7911 4285 769
2812 7251 -707
6018 4575 888
3890 8993 346
1211 188 367
2543 156 -522
2534 5491 -1000
4871 3935 517
200 5678 -749
836 5843 -875
7921 7776 -112
6869 6764 990
6962 8517 -650
7171 6769 -379
4085 514 850
1387 2217 -337
8375 6148 -993
3587 2375 944
3684 2949 -627
6508 7332 700
8412 4927 -751
4116 1154 -98
1860 2475 -642
1506 4092 6
8864 4512 998
2612 1221 578
6242 358 -668
4457 1933 71
4706 6917 -766
4153 8724 -398
4145 8054 -641
8202 822 893
8059 4546 974
1126 8845 905
7096 8379 45
7312 2070 689
1243 1186 683
5999 1013 786
254 1634 598
8066 5525 445
1094 7663 479
4197 7386 225
4051 3988 198
5060 727 -85
3962 8024 723
5424 6341 -647
9017 5893 -392
2723 5566 -390
100 4698 -867
6344 930 -945
1575 4990 -201
2727 5705 101
4971 666 336
2375 5562 -986
5503 8305 -812
4137 3127 848
538 1207 379
3965 5917 419
3925 3421 142
3443 8695 531
5412 7513 -740
5056 6113 241
3504 365 -429
8948 3977 -297
4975 2305 -639
4502 3771 284
6552 3203 -717
7420 3165 -601
2125 6630 129
6077 4827 981
1168 736 -477
165 3393 -258
3260 5640 346
4536 9009 421
2772 1389 631
3000 7070 -945
3981 2218 -653
5781 7121 -298
6362 4035 -331
6958 1261 -936
9005 5359 -830
4605 2446 -951
8237 2668 152
3465 5631 -83
3946 6459 -495
6431 5955 -575
747 5696 -141
2815 8755 -382
6212 1913 -156
8190 2476 422
8303 3821 -523
2297 6899 -279
1487 7937 603
2555 2001 -22
2512 5039 -652
7187 1655 -113
4949 4900 499
4729 5688 396
1659 3141 -208
1220 2918 647
3221 3420 894
2805 4850 -786
654 2843 999
957 5600 -776
4452 4709 139
8053 1216 -108
1583 5787 788
1881 6372 -896
6392 1273 -321
4328 3490 -469
3716 3967 124
7334 1121 -70
8565 5107 -274
3933 2911 -165
2742 5280 -414
2104 3031 -876
1183 4703 304
3714 327 630
2295 1381 -803
8904 1079 -808
6218 5920 686
9014 5877 372
7845 4337 522
6175 4857 763
8737 1791 304
8208 2756 -831
4695 5851 -502
235 3180 412
2724 5434 592
66 8821 121
3591 138 -175
1771 2581 -143
3706 394 166
5862 2145 705
7357 6423 -475
5766 6810 -884
8042 8788 -295
3388 3045 789
1133 5045 -182
5960 2710 -199
7700 637 569
7770 7270 295
1035 773 230
4826 8112 588
8067 3864 975
1091 8256 238
3688 1550 860
2586 1912 213
2404 1655 -26
3595 1213 -392
4529 7783 763
8007 4268 36
8427 3882 75
1435 7485 233
7253 8966 75
6041 2661 -46
4938 1305 43
7238 8625 -78
3385 8063 -643
4999 1787 -612
4781 4130 322
5487 1139 -268
8188 230 846
4061 1255 331
3782 1367 -899
2606 447 771
4533 554 -543
2755 5831 -463
3276 6473 -399
6080 178 51
8910 4072 811
398 6618 -217
6497 6687 -940
1405 2018 -288
2265 8522 748
6886 150 -624
2664 7520 -35
565 6555 936
5578 3399 634
388 6661 -687
5006 501 89
8678 2764 -849
6704 5581 -415
1680 766 902
1968 4819 219
7273 756 -497
606 3256 918
3496 98 329
8168 3257 -402
5308 3646 140
3301 4277 -438
2652 8798 758
1960 2365 -622
7629 1569 -566
7286 1819 -372
1384 1339 -391
1399 4568 393
5116 6555 -49
558 3040 -239
1740 6562 -998
7079 1228 -479
4737 8577 18
324 1603 383
1391 2075 253
6975 6996 -137
1363 753 618
1531 148 -226
4129 264 -506
609 849 -139
6511 5843 -764
150 6867 -932
2693 6397 466
3849 7526 -532
4001 5303 861
4511 4436 -363
4139 4338 -101
3642 1538 619
6551 3367 935
5454 7872 448
98 6360 875
4447 8404 -843
6655 716 625
3060 7668 -72
8532 5877 460
7409 3905 317
6898 2834 -54
6637 5472 145
2470 2055 808
161 759 -702
945 8253 -720
2153 4961 348
7540 8915 106
4008 6162 -548
7360 2035 -551
1078 4624 -541
4548 2716 88
5457 3969 -405
2766 8330 -402
848 6249 -144
4372 704 -147
4649 8615 -609
4761 5975 239
5622 7939 231
3259 1537 -806
1706 1894 -883
3248 6579 -333
891 631 141
74 3289 -183
3600 1749 -824
1671 6866 -843
8631 2084 -94
2823 1039 -7
7308 4319 -542
3258 8956 -553
4861 6870 229
7286 8782 -607
4118 8115 266
1990 5255 -723
2831 1933 170
4782 4874 195
7891 8751 859
5220 7018 882
7399 5378 668
3214 5171 787
2077 566 624
3126 6939 -593
1443 662 -432
92 4554 -521
3670 6877 246
7099 5652 -494
376 7518 -319
4267 5548 245
960 6484 -163
6963 5622 -561
4096 6823 816
8318 6412 -751
1862 8210 831
4215 1764 -868
4367 374 -39
2627 8099 -632
4209 6110 180
3004 7117 -207
4295 7272 -756
7275 3510 -11
4022 6926 -102
4531 5385 -437
6293 5863 -98
94 1912 -867
7972 2780 672
7188 2690 -954
5519 2732 958
4535 2998 55
1640 4246 -351
807 7710 -995
8305 8729 -771
5621 3148 -608
6670 7375 753
5042 5578 -765
1837 308 621
6875 6918 251
3358 2894 790
7350 2546 -96
5693 7244 -834
4860 3627 923
5456 8299 395
7727 7492 -879
500 8263 -726
4087 321 -707
4545 580 -128
6349 6328 570
91 6657 -870
4448 7952 437
7514 3812 -111
3964 8421 428
6915 3135 -700
2938 1970 -560
8894 1991 653
4099 4253 27
4264 8059 949
2206 4880 -73
3476 2402 -790
2200 2288 -631
3140 4672 782
3210 3519 675
6507 850 180
8434 7073 -508
7279 3016 577
3134 1518 -15
4964 6158 -10
2034 4449 440
2633 3386 -307
1598 5810 300
50 4566 -97
1163 2662 -861
8666 4031 659
101 6781 435
3575 1427 345
5174 3439 761
3902 4359 -819
4451 6285 427
4524 1570 -894
3563 1912 155
7812 976 378
1306 7360 -715
6258 4073 -687
541 1735 -53
8794 6853 721
5366 6969 399
1743 2144 -35
2250 4393 -309
1710 1942 -417
1219 8641 -619
6143 8139 -779
802 416 -481
9010 6745 232
7221 616 235
4894 2826 708
6510 563 -481
2217 3423 -659
8079 6740 457
1894 5237 -16
7697 6542 -721
7482 3316 -989
7452 6019 1000
6806 1154 89
798 1780 -560
3409 124 -472
4330 8220 1
7778 915 106
1233 1844 362
7068 6652 -273
6587 4772 -638
3326 3365 938
1885 2424 944
3473 7959 384
7056 6703 241
4987 6346 -639
3151 6826 934
6956 7488 -928
2515 8098 2
6695 3338 -982
4215 6389 47
6967 5360 959
5204 1605 235
925 6457 -465
6813 8748 586
5525 7400 209
8846 3107 621
6579 1854 225
2619 7416 -56
3108 8123 -582
8950 6962 -837
4086 3424 -493
6955 2729 -720
2863 5448 -539
8022 8089 942
6014 6884 796
7053 3417 -572
1804 7871 -668
3952 3246 439
5407 1177 -962
6911 8940 660
2393 7405 -394
7585 2250 439
2902 1357 594
7239 1356 -4
5656 553 -736
1703 8835 -597
2007 5754 59
7464 7085 999
3924 4012 181
2538 3446 24
3249 5871 -784
2142 7153 509
6673 6069 922
6871 733 89
5936 3708 -63
4030 7970 -871
2508 6830 291
7463 7663 -241
6718 1478 839
5460 3496 -357
3224 4312 656
5674 6971 -536
351 6465 904
4877 1844 669
6234 8862 11
2880 7855 80
395 7635 -687
1279 663 327
6961 7613 526
7294 4948 -858
5312 8329 -751
8990 1169 -925
8709 2817 450
7098 3373 306
5031 8044 639
7397 3293 -135
2245 6215 648
2041 4168 -101
3051 6637 734
2295 7012 961
1656 817 533
26 947 263
7202 2511 -657
1542 8568 198
1456 7415 368
5153 7183 -96
6927 292 -902
76 5891 -311
5406 5386 793
2960 6530 997
1954 8780 978
5431 7738 336
4626 4670 500
7489 5365 314
4210 1573 -572
263 3433 -673
3100 8673 -425
2531 5263 -45
6993 8239 -352
1080 2956 929
8249 7742 -393
1964 3312 -834
2257 997 -286
6379 2480 442
4362 2843 172
433 884 -625
2391 7763 229
4887 5347 -620
4379 3539 250
787 2938 524
536 3112 -950
1381 1350 -619
545 5035 -131
4884 666 253
479 2616 547
4982 4564 201
5906 944 74
2712 4898 164
747 1360 220
2767 5098 471
1168 1401 -468
1133 7225 904
5803 2333 -673
6694 8847 -569
369 5020 318
1954 1325 575
2265 5648 -445
2736 7348 -93
4795 1358 445
9009 2061 -697
2539 8333 -326
4627 5560 836
4450 2958 44
7478 5706 -528
7434 78 -381
1579 1061 -48
4973 5079 -57
4204 7549 -976
529 1291 -316
6774 7164 -157
7687 6014 282
5313 8470 839
440 869 215
201 4261 628
7320 1437 -77
3757 7132 157
8322 1716 -921
324 7343 -231
4659 1952 -582
4768 1333 327
5502 5915 -863
1284 6537 -78
3190 1678 283
4104 5266 -139
4894 6177 520
2989 2482 -441
8197 7184 779
8070 298 403
5018 3173 529
5109 2925 -926
1198 251 954
8915 8570 835
8131 6041 75
5553 2121 -64
3813 6361 -161
433 1852 335
76 7354 128
7867 955 -478
8694 1288 949
2403 1671 384
6461 4350 440
5021 2675 22
3658 2330 -981
6633 7219 -80
5278 2426 570
8554 3747 -832
1239 2425 -780
3023 6689 -452
7752 9015 -912
1286 7693 -973
2029 425 -206
3141 4967 -102
468 4487 801
5616 7487 -388
8688 2936 46
2481 4182 40
3893 8589 853
1746 9003 967
6912 140 944
2545 8253 -152
5791 2737 545
2322 912 119
4576 3791 -137
5925 1081 713
7228 2578 -108
5121 2449 -255
4130 1560 -589
5090 3445 -326
4464 6181 -901
5171 8466 -841
8413 1322 397
8445 15 268
1829 4051 652
5963 1985 -506
4084 244 784
1234 687 -903
743 7972 -337
1883 7768 -189
1587 2923 -61
2800 79 -649
4903 213 -578
7971 4004 636
8386 3816 -127
6771 5606 -24
5228 35 -69
1559 8126 -346
1825 2943 -29
8688 8020 -194
6174 1130 -716
1923 8849 389
3295 481 474
5103 1913 -244
4193 2922 -401
7454 2388 230
9022 3812 -402
1833 681 -241
6403 4075 -818
7435 4708 -871
1387 5202 -454
4175 1211 -983
3792 6378 -198
5526 3136 915
6555 6865 318
6822 3263 361
141 1930 -216
2798 6798 -566
815 2836 918
5578 5670 -760
57 4984 -466
7575 5596 380
2407 1200 -25
8651 4889 882
6060 1179 445
5092 6593 -620
1528 2102 426
572 1518 47
8006 5710 -679
3179 4114 360
6870 3509 736
5710 8402 835
8695 4831 817
1151 4227 866
4343 6983 -966
8907 8213 -575
5377 4153 681
1701 1198 455
5088 1535 403
5481 7663 650
7052 2639 -151
4047 2759 421
8614 1180 370
6337 6582 210
793 82 -550
7348 4664 -925
7674 7579 447
6882 1817 79
2894 582 -121
5347 7771 307
7352 668 565
3103 3133 751
2612 1848 -892
3042 8070 650
3681 8762 -418
6112 6064 -508
2013 4562 63
629 3987 745
1106 8464 -219
2146 3647 -218
6197 357 229
3222 257 -968
2917 4151 433
1278 6329 -320
7447 2781 155
8180 4336 477
6694 903 682
513 3456 -719
1498 1228 969
4054 4999 223
7647 5410 404
4452 5948 -905
770 8916 318
6577 7242 -363
8236 6452 -828
3795 6762 112
5387 3180 -3
1077 2758 -480
542 5700 -354
5147 5136 976
8823 7330 359
3908 8706 -766
7927 3622 -241
1680 4159 -631
3549 3528 -969
5401 5652 265
7597 6305 381
4201 4270 -718
3385 9028 -486
333 61 -210
4907 6835 566
8211 2938 -441
2423 8696 96
1376 2461 -827
4622 2267 176
6063 3274 -619
1724 3534 -205
1936 5141 -859
2356 8243 57
1760 1349 536
8399 458 85
2159 1796 508
1831 107 730
5555 5474 -96
2332 6971 207
130 4900 -251
7236 3273 -730
3621 8888 459
6238 946 -609
2532 790 509
4651 4745 -626
1873 5576 121
2023 5929 -919
742 6879 886
4775 2383 536
2160 6749 -310
5721 7424 -559
3385 3900 486
4502 4839 -242
7578 7686 -191
7988 8340 -349
1665 3144 -364
6001 3630 921
1131 309 -82
790 8309 475
6458 8988 214
1229 4752 -393
7120 4893 -463
3894 7726 587
2870 1462 -10
2316 6769 -350
1602 4777 734
1325 7535 525
8658 3586 -840
5020 1938 903
5193 7659 -890
8633 6019 114
8380 1949 715
3688 1354 709
3603 8823 -635
6429 7581 -735
3241 7477 34
3288 8268 -185
5831 6713 864
7068 6722 64
2213 6239 48
1800 2023 883
6542 8469 -565
4181 6739 -239
6995 6761 -425
4122 5832 942
6264 1875 -851
6220 5386 -601
1004 483 873
5469 5186 -894
7826 6303 883
8905 1782 -81
899 3635 -954
6126 2181 472
4431 1004 626
8102 6617 -589
6677 3588 -483
4437 1681 995
3644 5717 469
8469 352 241
1361 1829 -740
8738 2832 -347
1346 2846 457
1757 2581 173
5147 8829 756
8837 4146 -479
3977 599 191
4075 3711 -796
732 6648 -821
2297 6166 164
1502 1252 -453
1390 968 -148
2092 5332 -276
3300 6531 -395
5548 2494 880
586 5787 563
633 2631 440
5897 5940 -218
8281 3842 -944
3563 7782 988
4185 674 176
5540 4088 -342
4937 3720 -994
4431 549 -988
4802 615 589
8519 7798 905
6832 8372 -906
6617 7032 943
2343 1425 -376
4069 6950 801
271 4725 179
1789 4018 -351
8846 1031 -300
6438 7315 -209
247 187 -608
8072 7670 -780
4993 5306 326
5367 7127 -21
8388 5871 -179
5637 800 -493
8692 8073 326
7199 4170 -977
5202 1999 226
1149 7132 -987
4610 5508 346
6054 2801 -280
6461 3825 -546
7338 8557 -736
3252 6858 -724
2393 1604 283
6895 7990 -947
3705 8798 497
5232 8555 342
6199 5138 -987
8906 453 320
4645 7889 -72
2462 2015 878
2894 3693 -624
6880 4039 -872
6155 880 730
1113 8854 916
4000 2290 45
7210 6855 736
3243 3829 -163
6770 4592 -983
5547 5148 -778
8845 6224 -480
4210 4478 -422
8704 1102 -562
8921 5311 888
6358 687 -709
8378 8838 237
5450 7152 -117
5455 3115 373
2860 3509 263
12 3929 -7
5075 171 -350
7978 807 585
6984 4728 505
158 8142 -594
7467 4739 515
3743 8545 -916
1913 6303 -280
7336 7505 -22
4297 4519 199
1837 8328 -881
7403 3306 34
8278 8051 -772
8051 5015 292
3651 8917 -918
5878 8230 907
1263 8502 101
3585 6469 -212
3113 8851 -446
6527 6497 -236
2715 1237 575
5721 2279 -538
8900 308 -42
8012 1165 231
4863 4369 -314
3701 2909 24
5539 4419 364
2132 8121 134
3912 5521 279
7060 78 -153
979 244 839
4854 6533 -443
8916 7024 969
4590 337 103
8071 619 879
7696 6303 718
4489 7179 -475
3525 8846 -476
4056 3683 -289
150 8898 -802
4768 980 -904
137 7399 297
845 2341 -58
7275 3648 757
6442 7505 -329
6169 8720 611
8097 7675 368
2595 6854 -371
7656 2918 743
3682 8244 -154
5139 8200 116
6061 5525 -742
8852 1176 93
3340 3560 920
5413 5653 611
5898 8739 -508
7029 8451 790
2129 3826 690
6891 991 474
8472 7108 -495
5115 6030 693
3995 7105 301
2433 7162 557
5241 41 153
1531 4828 613
8787 4519 333
1262 7299 427
4813 2237 -919
2560 1553 668
8585 6456 -733
6280 500 -162
370 3101 997
2480 4945 4
120 1832 260
8550 2123 -497
7158 4391 58
3696 6558 -163
6405 8070 514
8100 2927 851
3229 2371 -469
8531 1129 841
5478 1943 -352
1359 8328 -496
1830 840 5
3929 7302 -762
8115 6456 -346
361 3222 885
6791 3996 -15
2458 2328 413
8760 163 145
4916 1627 -907
1156 6692 -143
548 4310 354
8299 5218 690
4491 3490 -396
2425 5348 -462
7003 6031 888
2014 3448 -99
968 5315 -885
5986 973 -722
8786 416 -281
3686 2259 601
2204 1582 680
1170 8520 277
5724 8104 993
7931 6027 -478
6976 2395 -38
2634 3748 952
4059 634 855
107 2667 361
1319 8796 299
8699 8924 3
5828 6625 162
3335 7453 722
3328 343 -741
690 8075 -867
3301 6711 894
7592 7254 380
878 2629 -955
662 5751 -762
7203 3632 -897
3940 6474 1000
4533 302 -170
7803 4967 940
311 3120 -998
2648 4685 -808
6088 5916 -398
8685 8643 -658
5131 8966 726
5799 5764 -175
6904 8987 265
4914 1315 -534
5666 7171 227
6607 3394 100
1375 2486 -645
6248 3076 -480
534 1906 728
3524 8950 714
8843 4177 651
3507 4952 988
4263 2973 918
4966 2841 -766
1137 7548 -832
7996 6649 580
7743 5726 994
496 4390 -446
227 3645 463
8076 123 -177
7830 7602 -226
5542 2554 540
6196 6778 565
155 3901 -948
8062 8696 905
7341 2437 828
5003 7195 61
6365 4019 698
1006 3998 852
4452 827 59
2682 1808 196
3988 1851 852
1842 6319 -815
2195 2648 471
2708 212 -856
6914 5597 -861
3119 4722 -960
8969 9014 630
7605 3500 615
3893 6027 -183
8916 4766 -632
1765 1035 -970
6521 3038 716
4414 3016 318
6343 2281 653
3703 9012 -75
121 798 -904
4466 7451 470
8617 7500 987
3116 8161 591
5102 247 -476
